# V3.1.4 AssignIds id	name: full client dump ZDTD_DUMP_BLOCK_IDS (2026-07-22).
# Pins verified: treeDeadTree02=24626 cntWoodenChestClosed=18671 terrStone=1.
# Source: stock client AssignIds Postfix; do NOT merge stale world saves.
914	woodShapes:wedge60Gable1m
915	woodShapes:wedge60Gable1mLeft
916	woodShapes:wedge60Gable1mRight
917	woodShapes:wedge60Gable1mHollow
918	woodShapes:wedge60Gable1mHollowLeft
919	woodShapes:wedge60Gable1mHollowRight
920	woodShapes:wedge60TipWedgeTip
921	woodShapes:wedge60TipWedgeTipLeft
922	woodShapes:wedge60TipWedgeTipRight
923	woodShapes:rampWedgeTipFull
924	woodShapes:rampWedgeTipFullHollow
925	woodShapes:wedge60WedgeTipFull
926	woodShapes:wedge60WedgeTipFullHollow
927	woodShapes:wedgeTipFull
928	woodShapes:wedgeTipFullEnd
929	woodShapes:wedgeTipFullCorner
930	woodShapes:wedgeTipFullTee
931	woodShapes:wedgeTipFullCross
932	woodShapes:wedgeTipHalf
933	woodShapes:wedgeTipHalfRampInclineHalfLeft
934	woodShapes:wedgeTipHalfRampInclineHalfRight
935	woodShapes:wedgeTipHalfPlateDiagonalFillerDoubleHalf
936	woodShapes:plateWedgeTip
937	woodShapes:platewedgeTipHalf
938	woodShapes:plateWedgeTipCap
939	woodShapes:plateWallRoof
940	woodShapes:plateWallRoofLeft
941	woodShapes:plateWallRoofRight
942	woodShapes:plateDiagonalFillerWallDouble
943	woodShapes:plateWedgeTipQuarter
944	woodShapes:plateWedgeTipQuarterHalf
945	woodShapes:plateWedgeFillerHalfDouble
946	woodShapes:wedgeTipQuarter
947	woodShapes:wedgeTipQuarterCorner
948	woodShapes:wedgeTipQuarterTee
949	woodShapes:wedgeTipQuarterCross
950	woodShapes:wedgeTipHalfTee
951	woodShapes:wedgeTipHalfCross
952	woodShapes:wedgeTipHalfCorner
953	woodShapes:gable1mHalf
954	woodShapes:gableHalf
955	woodShapes:gableQuarterHalf
956	woodShapes:plateHalfGable
957	woodShapes:gable3Quarter
958	woodShapes:gable3QuarterTrimQuarter
959	woodShapes:plateGable
960	woodShapes:gable3QuarterFull
961	woodShapes:gable3QuarterHalf
962	woodShapes:plateGableIncline
963	woodShapes:awningTip
964	woodShapes:awningRidge
965	woodShapes:gablePlate
966	woodShapes:gablePlateHalf
967	woodShapes:gablePlateEnd
968	woodShapes:gableInvertedHalfEnd
969	woodShapes:gableInvertedHalf
970	woodShapes:gableInvertedHalfHalf
971	woodShapes:gableInvertedHalfHalfOffset
972	woodShapes:gableInvertedHalfQuarterOffset
973	woodShapes:gableInvertedHalfQuarterOffsetFlipped
974	woodShapes:gableInvertedPlateOffset
975	woodShapes:cubeHalfSplitGableInvertedQuarterOffset
976	woodShapes:gableHalfHalf
977	woodShapes:gableInvertedQuarterEnd
978	woodShapes:gableInvertedQuarter
979	woodShapes:gableInvertedQuarterHalf
980	woodShapes:cubeHalfgableInvertedQuarter
981	woodShapes:plateHalfInclineOffset
982	woodShapes:gableInvertedSteepEnd
983	woodShapes:gableInvertedSteep
984	woodShapes:gableInvertedSteepHalf
985	woodShapes:pyramidWedge60
986	woodShapes:gableWedge60
987	woodShapes:gableWedge60CubeHalf
988	woodShapes:gableWedge60CubeHalfCorner
989	woodShapes:gableWedge60CubeHalfTee
990	woodShapes:gableWedge60CubeHalfCross
991	woodShapes:pyramidWedge60CubeHalf
992	woodShapes:pyramid
993	woodShapes:gablePyramid
994	woodShapes:gablePyramidCubeHalf
995	woodShapes:pyramidCubeHalf
996	woodShapes:pyramid1m
997	woodShapes:cubeQuarterCornerPyramid
998	woodShapes:cubeQuarterCenteredPyramid
999	woodShapes:cubeQuarterSideCenteredPyramid
1000	woodShapes:poleSquareCornerPyramid
1001	woodShapes:poleSquareCenteredPyramid
1002	woodShapes:poleSquareSideCenteredPyramid
1003	woodShapes:halfRampStairs50
1004	woodShapes:halfRampStairs50Filler
1005	woodShapes:rampIncline
1006	woodShapes:rampInclineFiller
1007	woodShapes:rampInclineFillerHalfLeft
1008	woodShapes:rampInclineFillerHalfRight
1009	woodShapes:rampInclineInsideCnrFiller
1010	woodShapes:rampInclineInsideCornerFillerDouble
1011	woodShapes:rampInclineOutsideCnr
1012	woodShapes:rampInclineOutsideCnrFiller
1013	woodShapes:rampSplitRampTipOffsetLeft
1014	woodShapes:rampSplitRampTipOffsetRight
1015	woodShapes:rampInclineSplitRampTipOffsetLeft
1016	woodShapes:rampInclineSplitRampTipOffsetRight
1017	woodShapes:rampInclinePlateDiagonalFillerHalfLeft
1018	woodShapes:rampInclinePlateDiagonalFillerHalfRight
1019	woodShapes:plateDiagonal
1020	woodShapes:plateDiagonalHalfLeft
1021	woodShapes:plateDiagonalHalfRight
1022	woodShapes:plateDiagonalFiller
1023	woodShapes:plateDiagonalFillerHalfLeft
1024	woodShapes:plateDiagonalFillerHalfRight
1025	woodShapes:plateDiagonalFillerDouble
1026	woodShapes:plateDiagonalFillerDoubleHalf
1027	woodShapes:plateDiagonalFillerWallLeft
1028	woodShapes:plateDiagonalFillerWallRight
1029	woodShapes:plateDiagonalWallLeft
1030	woodShapes:plateDiagonalWallRight
1031	woodShapes:plateRamp
1032	woodShapes:plateRampCorner
1033	woodShapes:plateRampHalfLeft
1034	woodShapes:plateRampHalfRight
1035	woodShapes:plateRampCorner02
1036	woodShapes:plateRampCorner03
1037	woodShapes:plateRampCornerOutside
1038	woodShapes:plateWedge60Left
1039	woodShapes:plateWedge60Right
1040	woodShapes:plateWedge60LeftTip
1041	woodShapes:plateWedge60RightTip
1042	woodShapes:plateWedge60TipHalfOffset
1043	woodShapes:plateWedge60TipHalfLeftOffset
1044	woodShapes:plateWedge60TipHalfRightOffset
1045	woodShapes:plateWedge60HalfOffset
1046	woodShapes:plateWedge60HalfLeftOffset
1047	woodShapes:plateWedge60HalfRightOffset
1048	woodShapes:plateWedge60LeftHollow
1049	woodShapes:plateWedge60RightHollow
1050	woodShapes:plateWedge60FillerWallLeft
1051	woodShapes:plateWedge60FillerWallRight
1052	woodShapes:plateWedge60TipCubeHalf
1053	woodShapes:plateWedge60TipCubeHalf02
1054	woodShapes:plateWedge60Tip
1055	woodShapes:plateWedge60TipHalfLeft
1056	woodShapes:plateWedge60TipHalfRight
1057	woodShapes:cubeQuarterPlateWedge60TipHalfLeft
1058	woodShapes:cubeQuarterPlateWedge60TipHalfRight
1059	woodShapes:cubeQuarterCornerPlateWedge60TipHalfLeft
1060	woodShapes:cubeQuarterCornerPlateWedge60TipHalfRight
1061	woodShapes:plateWedge60Incline
1062	woodShapes:plateWedge60InclineHalfLeft
1063	woodShapes:plateWedge60InclineHalfRight
1064	woodShapes:plateWedge60Filler
1065	woodShapes:plateWedge60FillerHalfLeft
1066	woodShapes:plateWedge60FillerHalfRight
1067	woodShapes:wedge60PlateWedge60Left
1068	woodShapes:wedge60PlateWedge60Right
1069	woodShapes:plateWedge60TipWedge60FillerHalfLeft
1070	woodShapes:plateWedge60TipWedge60FillerHalfRight
1071	woodShapes:plateWedge60InclineWallLeft
1072	woodShapes:plateWedge60InclineWallRight
1073	woodShapes:plateWedge60TipWallLeft
1074	woodShapes:plateWedge60TipWallRight
1075	woodShapes:plateWedge60InclineWallLeftTrimFiller
1076	woodShapes:plateWedge60InclineWallRightTrimFiller
1077	woodShapes:plateWedge60InclineWallLeftTrim
1078	woodShapes:plateWedge60InclineWallRightTrim
1079	woodShapes:plateWedge60TipWallLeftTrim
1080	woodShapes:plateWedge60TipWallRightTrim
1081	woodShapes:plateWedge60TipOutsideCorner
1082	woodShapes:plateWedge60InclineOutsideCorner
1083	woodShapes:plateWedge60TipInsideCorner
1084	woodShapes:plateWedge60InclineInsideCorner
1085	woodShapes:plateWedge60TipCornerFiller
1086	woodShapes:plateWedge60InclineCornerFiller
1087	woodShapes:plateWedge60TipPipe
1088	woodShapes:plateDiagonalQuarterPillar1
1089	woodShapes:plateDiagonalQuarterPillar2
1090	woodShapes:plateDiagonalQuarterPillar3
1091	woodShapes:plateDiagonalQuarterPillar4
1092	woodShapes:rampGlassSheet
1093	woodShapes:rampInsideCornerSheet
1094	woodShapes:rampGlassSheetCap
1095	woodShapes:rampGlassSheetCap2
1096	woodShapes:slopePlate02PoleLeft
1097	woodShapes:slopePlate02PoleRight
1098	woodShapes:slopePlate02PoleSideCentered
1099	woodShapes:slopePlateCorner02Pole
1100	woodShapes:slopeHalfPlate3mLeft01
1101	woodShapes:slopeHalfPlate3mLeft02
1102	woodShapes:slopeHalfPlate3mLeft03
1103	woodShapes:slopeHalfPlate3mLeft04
1104	woodShapes:slopeHalfPlate3mRight01
1105	woodShapes:slopeHalfPlate3mRight02
1106	woodShapes:slopeHalfPlate3mRight03
1107	woodShapes:slopeHalfPlate3mRight04
1108	woodShapes:slopeHalfPlate3mLeft02Pole
1109	woodShapes:slopeHalfPlate3mRight02Pole
1110	woodShapes:slopeHalfPlate3mLeft04Pole
1111	woodShapes:slopeHalfPlate3mRight04Pole
1112	woodShapes:slopePlate01
1113	woodShapes:slopePlate02
1114	woodShapes:slopePlate03
1115	woodShapes:slopePlate04
1116	woodShapes:slopeHalfPlateLeft01
1117	woodShapes:slopeHalfPlateLeft02
1118	woodShapes:slopeHalfPlateLeft03
1119	woodShapes:slopeHalfPlateLeft04
1120	woodShapes:slopeHalfPlateLeftFiller
1121	woodShapes:slopeHalfPlateRight01
1122	woodShapes:slopeHalfPlateRight02
1123	woodShapes:slopeHalfPlateRight03
1124	woodShapes:slopeHalfPlateRight04
1125	woodShapes:slopeHalfPlateRightFiller
1126	woodShapes:slopePlateCorner01
1127	woodShapes:slopePlateCorner02
1128	woodShapes:slopePlateCorner03
1129	woodShapes:slopePlateCorner04
1130	woodShapes:slopePlateCornerFiller
1131	woodShapes:slopePlateFiller
1132	woodShapes:slopePlateLeft01
1133	woodShapes:slopePlateHalfLeft01
1134	woodShapes:slopePlateLeft02
1135	woodShapes:slopePlateHalfLeft02
1136	woodShapes:slopePlateLeft03
1137	woodShapes:slopePlateLeft04
1138	woodShapes:slopePlateRight01
1139	woodShapes:slopePlateHalfRight01
1140	woodShapes:slopePlateRight02
1141	woodShapes:slopePlateHalfRight02
1142	woodShapes:slopePlateRight03
1143	woodShapes:slopePlateRight04
1144	woodShapes:wedge60Offset
1145	woodShapes:cubeHalfgableInvertedQuarterOffset
1146	woodShapes:gazeboRoofV101
1147	woodShapes:gazeboRoofV102
1148	woodShapes:gazeboRoofV103
1149	woodShapes:gazeboRoofV104
1150	woodShapes:gazeboRoofV105
1151	woodShapes:gazeboRoofV106
1152	woodShapes:gazeboRoofV107
1153	woodShapes:gazeboRoofV108
1154	woodShapes:gazeboRoofV109
1155	woodShapes:gazeboRoofV110
1156	woodShapes:gazeboRoofV111
1157	woodShapes:gazeboRoofV1Topper
1158	woodShapes:ramp6m01
1159	woodShapes:ramp6m02
1160	woodShapes:ramp6m03
1161	woodShapes:ramp6m04
1162	woodShapes:ramp6m05
1163	woodShapes:ramp6m06
1164	woodShapes:ramp8m01
1165	woodShapes:ramp8m02
1166	woodShapes:ramp8m03
1167	woodShapes:ramp8m04
1168	woodShapes:ramp8m05
1169	woodShapes:ramp8m06
1170	woodShapes:ramp8m07
1171	woodShapes:ramp8m08
1172	woodShapes:cubeQuarterPillar0.025
1173	woodShapes:poleSquareCenteredPillar0.025
1174	woodShapes:poleSquareSideCenteredPillar0.025
1175	woodShapes:platePillar0.025
1176	woodShapes:platePillar0.025offcentered
1177	woodShapes:cubeHalfPillar0.025
1178	woodShapes:wedge60InclinePillar0.025
1179	woodShapes:wedge60InclinePillar0.025CenteredCornerLeft
1180	woodShapes:wedge60InclinePillar0.025CenteredCornerRight
1181	woodShapes:rampPillar0.025
1182	woodShapes:wedge60Pillar0.025
1183	woodShapes:wedge60TipPillar0.025
1184	woodShapes:pillar50Platepillar0.0125
1185	woodShapes:pillar50PlatePillar0.025
1186	woodShapes:pillar50PlatePillar0.05
1187	woodShapes:rampInclinePillar0.025
1188	woodShapes:rampInclineFillerPillar0.025
1189	woodShapes:gablePlatePillar0.025
1190	woodShapes:plateWedge60InclinePillar0.025
1191	woodShapes:plateWedge60TipPillar0.025
1192	woodShapes:cubeHalfGableInvertedQuarterPillar0.025
1193	woodShapes:stairsFilledQuarterVerticalUV
1194	woodShapes:stairsFilledVerticalUV
1195	woodShapes:stairsFilledCorner
1196	woodShapes:stairsFilledInsideCorner
1197	woodShapes:stairsFilledDiagonal1
1198	woodShapes:stairsFilledDiagonal2
1199	woodShapes:stairsWinder
1200	woodShapes:stairsWinderTip
1201	woodShapes:stairsWinderHollowFiller
1202	woodShapes:stairsWinderHollowFiller2
1203	woodShapes:stairs
1204	woodShapes:stairs02
1205	woodShapes:stairsRailing
1206	woodShapes:stairsRailingMetal
1207	woodShapes:stairsFilledRailingLeft
1208	woodShapes:stairsFilledRailingRight
1209	woodShapes:stairsFilledRailingMetalLeft
1210	woodShapes:stairsFilledRailingMetalRight
1211	woodShapes:stairsFilledRailingMetalLeft2
1212	woodShapes:stairsFilledRailingMetalRight2
1213	woodShapes:stairsRailingSplitInclineLeft
1214	woodShapes:stairsRailingSplitInclineRight
1215	woodShapes:stairsHollow
1216	woodShapes:stairsHollowRailingLeft
1217	woodShapes:stairsHollowRailingRight
1218	woodShapes:stairsHollowRailingMetalLeft
1219	woodShapes:stairsHollowRailingMetalRight
1220	woodShapes:stairsHollowRailingMetalLeft2
1221	woodShapes:stairsHollowRailingMetalRight2
1222	woodShapes:stairsHollowRailingMetalLeftEnd
1223	woodShapes:stairsHollowRailingMetalRightEnd
1224	woodShapes:stairsSpiralMetalLeft
1225	woodShapes:stairsSpiralMetalRight
1226	woodShapes:stairsSpiralPillar
1227	woodShapes:stairsSpiralPillarRailingLeft
1228	woodShapes:stairsSpiralPillarRailingRight
1229	woodShapes:stairsSpiralPillarRailingCornerLeft
1230	woodShapes:stairsSpiralPillarRailingCornerRight
1231	woodShapes:wedgeTipStairs
1232	woodShapes:wedgeTipStairs02
1233	woodShapes:wedgeTipStairsInsideCorner
1234	woodShapes:wedgeTipStairsOutsideCorner
1235	woodShapes:wedgeTipStairsOutsideCornerUV
1236	woodShapes:wedgeTipStairsRailingLeft
1237	woodShapes:wedgeTipStairsRailingRight
1238	woodShapes:wedgeTipStairsRailingMetalLeft
1239	woodShapes:wedgeTipStairsRailingMetalRight
1240	woodShapes:wedgeStairs
1241	woodShapes:wedgeStairs02
1242	woodShapes:wedgeStairsInsideCorner
1243	woodShapes:wedgeStairsOutsideCorner
1244	woodShapes:wedgeStairsOutsideCorner02
1245	woodShapes:wedgeStairsRailingLeft
1246	woodShapes:wedgeStairsRailingRight
1247	woodShapes:wedgeStairsRailingMetalLeft
1248	woodShapes:wedgeStairsRailingMetalRight
1249	woodShapes:wedgeTipStairsQuarterPole
1250	woodShapes:wedgeTipStairsQuarterPole2
1251	woodShapes:stairsFilledQuarterCrown
1252	woodShapes:stairsFilledQuarterCrown2
1253	woodShapes:stairsFilledQuarterCrown2Left
1254	woodShapes:stairsFilledQuarterCrown2Right
1255	woodShapes:stairs50Split
1256	woodShapes:railingFloatLeft
1257	woodShapes:railingFloatRight
1258	woodShapes:stairsHollowRailingMetalFillerLeft
1259	woodShapes:stairsHollowRailingMetalFillerRight
1260	woodShapes:catwalkV1
1261	woodShapes:catwalkV1RailSingle
1262	woodShapes:catwalkV1Railing
1263	woodShapes:catwalkV1Corner
1264	woodShapes:catwalkV1Wedge
1265	woodShapes:catwalkV1WedgeRailing
1266	woodShapes:rampCatwalkFiller
1267	woodShapes:rampInclineCatwalkFiller
1268	woodShapes:catwalkV1RailOnly
1269	woodShapes:catwalkV1RailDiagonalLeftOnly
1270	woodShapes:catwalkV1RailDiagonalRightOnly
1271	woodShapes:catwalkV2
1272	woodShapes:catwalkV2RailSingle
1273	woodShapes:catwalkV2RailSinglePlain
1274	woodShapes:catwalkV2Rail
1275	woodShapes:catwalkV2RailLadder
1276	woodShapes:catwalkV2RailLadder2
1277	woodShapes:catwalkV2RailCorner
1278	woodShapes:catwalkV2RailCornerEnd
1279	woodShapes:catwalkWedgeMetal
1280	woodShapes:catwalkV2WedgeRailing
1281	woodShapes:catwalkV2WedgeRampFiller
1282	woodShapes:catwalkV2Bent
1283	woodShapes:catwalkV2RailBent
1284	woodShapes:catwalkV2Railing2End
1285	woodShapes:catwalkV2Railing2EndLeft
1286	woodShapes:catwalkV2Railing2EndRight
1287	woodShapes:catwalkV2RailingDBLEnd
1288	woodShapes:catwalkV2Tip
1289	woodShapes:catwalkV2TipSingleRailLeft
1290	woodShapes:catwalkV2TipSingleRailRight
1291	woodShapes:catwalkV2TipDoubleRailing
1292	woodShapes:catwalkV2TipDoubleEndRailing
1293	woodShapes:catwalkV2TipEndRailingLeft
1294	woodShapes:catwalkV2TipEndRailingRight
1295	woodShapes:wedgeNarrowHighLeftTrim2SidedRail
1296	woodShapes:wedgeNarrowHighLeftTrim2SidedRailEnd
1297	woodShapes:wedgeNarrowMidLeftTrim2SidedRail
1298	woodShapes:wedgeNarrowLowLeftTrim2SidedRail
1299	woodShapes:wedgeNarrowTipLeftTrim2SidedRail
1300	woodShapes:wedgeNarrowTipLeftTrim2SidedRailEnd
1301	woodShapes:wedgeNarrowHighRightTrim2SidedRail
1302	woodShapes:wedgeNarrowHighRightTrim2SidedRailEnd
1303	woodShapes:wedgeNarrowMidRightTrim2SidedRail
1304	woodShapes:wedgeNarrowLowRightTrim2SidedRail
1305	woodShapes:wedgeNarrowTipRightTrim2SidedRail
1306	woodShapes:wedgeNarrowTipRightTrim2SidedRailEnd
1307	woodShapes:plateMetalRailingLeft01
1308	woodShapes:plateMetalRailingRight01
1309	woodShapes:plateMetalRailingLeft02
1310	woodShapes:plateMetalRailingRight02
1311	woodShapes:catwalkV2RailOnly
1312	woodShapes:catwalkV2RailOnlyDblCap
1313	woodShapes:catwalkV2RailOnlyLeftCap
1314	woodShapes:catwalkV2RailOnlyRightCap
1315	woodShapes:catwalkV2RailOnlyDouble
1316	woodShapes:catwalkV2RailOnlyCorner
1317	woodShapes:catwalkV2RailOnlyDiagonal
1318	woodShapes:catwalkV2RailOnlyBentLeft
1319	woodShapes:catwalkV2RailOnlyBentRight
1320	woodShapes:catwalkV2RailOnlyBentDouble
1321	woodShapes:catwalkV2RailOnlyDoubleEnd
1322	woodShapes:catwalkV2RailOnlyDoubleEndCorner
1323	woodShapes:catwalkV2RailOnlyCornerEndLeft
1324	woodShapes:catwalkV2RailOnlyCornerEndRight
1325	woodShapes:catwalkV2RailOnlyEndLeft
1326	woodShapes:catwalkV2RailOnlyEndRight
1327	woodShapes:catwalkV2RailOnlySingleDoubleEnd
1328	woodShapes:catwalkV2RailOnlyDblDblEnd
1329	woodShapes:ladderRails
1330	woodShapes:plateRailing01
1331	woodShapes:plateRailing02
1332	woodShapes:railing
1333	woodShapes:railingDiagonal
1334	woodShapes:railingCorner
1335	woodShapes:railingBroke01
1336	woodShapes:bars
1337	woodShapes:barsCorner
1338	woodShapes:barsCentered
1339	woodShapes:barsCenteredCorner
1340	woodShapes:cubeLocalNorthFace
1341	woodShapes:cubeHalfLocalNorthFaceOutside
1342	woodShapes:cubeHalfLocalNorthFaceInside
1343	woodShapes:plateLocalNorthSouthFace
1344	woodShapes:plateHalfLocalNorthSouthFace
1345	woodShapes:cubeBaseboard
1346	woodShapes:cubeBaseboardCorner
1347	woodShapes:cubeBaseboardCorner03
1348	woodShapes:cubeBaseboardCorner2Sided
1349	woodShapes:cubeBaseboard2Sided
1350	woodShapes:cubeBaseboard3Sided
1351	woodShapes:cubeBaseboard4Sided
1352	woodShapes:halfCornerBaseboard
1353	woodShapes:halfCornerBaseboard2Sided
1354	woodShapes:halfCornerBaseboard4Sided
1355	woodShapes:halfCornerBaseboardOutside
1356	woodShapes:halfCornerBaseboardOutsideLeft
1357	woodShapes:halfCornerBaseboardOutsideRight
1358	woodShapes:cubeHalfBaseboardCorner2Sided
1359	woodShapes:cubeHalfBaseboardCorner2SidedOffset
1360	woodShapes:halfBaseboard
1361	woodShapes:halfBaseboardOffset
1362	woodShapes:cubeHalfBaseboard2SidedLeft
1363	woodShapes:cubeHalfBaseboard2SidedRight
1364	woodShapes:cubeHalfBaseboard3Sided
1365	woodShapes:halfBaseboard4Sided
1366	woodShapes:cubeQuarterBaseboard2SidedLeft
1367	woodShapes:cubeQuarterBaseboard2SidedRight
1368	woodShapes:cubeQuarterBaseboard4Sided
1369	woodShapes:cubeQuarterBaseboard4SidedCentered
1370	woodShapes:cubeBaseboardChairRail
1371	woodShapes:cubeBaseboardChairRail2Sided
1372	woodShapes:cubeBaseboardChairRail3Sided
1373	woodShapes:cubeBaseboardChairRail4Sided
1374	woodShapes:halfCornerChairRail
1375	woodShapes:halfCornerChairRail2Sided
1376	woodShapes:halfCornerChairRail4Sided
1377	woodShapes:halfCornerChairRailOutside
1378	woodShapes:halfCornerChairRailOutsideLeft
1379	woodShapes:halfCornerChairRailOutsideRight
1380	woodShapes:halfChairRail
1381	woodShapes:halfChairRailOffset
1382	woodShapes:cubeHalfBaseboardChairRail2SidedLeft
1383	woodShapes:cubeHalfBaseboardChairRail2SidedRight
1384	woodShapes:cubeHalfBaseboardChairRail3Sided
1385	woodShapes:halfChairRail4Sided
1386	woodShapes:cubeQuarterBaseboardChairRail2SidedLeft
1387	woodShapes:cubeQuarterBaseboardChairRail2SidedRight
1388	woodShapes:cubeQuarterBaseboardChairRail4Sided
1389	woodShapes:cubeQuarterBaseboardChairRail4SidedCentered
1390	woodShapes:rampBaseboard
1391	woodShapes:rampBaseboardChairRail
1392	woodShapes:rampBaseboard3Sided
1393	woodShapes:rampBaseboardChairRail3Sided
1394	woodShapes:rampInclineBaseboard
1395	woodShapes:rampInclineBaseboardChairRail
1396	woodShapes:rampInclineBaseboard4Sided
1397	woodShapes:rampInclineBaseboardChairRail4Sided
1398	woodShapes:rampInclineBaseboardFiller
1399	woodShapes:rampInclineBaseboardChairRailFiller
1400	woodShapes:wedge60Baseboard
1401	woodShapes:wedge60BaseboardChairRail
1402	woodShapes:counterBottomFiller
1403	woodShapes:counterRound1m
1404	woodShapes:cubeTrimHalfQuadTop
1405	woodShapes:cubeHalfTrimHalfQuadTop
1406	woodShapes:cubeHalfTrimHalfQuadTopOffset
1407	woodShapes:cubeTrimHalfQuadTriangleTop
1408	woodShapes:cubeHalfTrimHalfQuadTriangleTop
1409	woodShapes:cubeHalfTrimHalfQuadTriangleTopOffset
1410	woodShapes:cubeTrimHalfSplit4Sided
1411	woodShapes:cubeTrimHalfSplit
1412	woodShapes:cubeCornerBeveledTrimHalfSplit
1413	woodShapes:rampTrimHalfSplit
1414	woodShapes:halfTrimSplit
1415	woodShapes:halfTrimSplitOffset
1416	woodShapes:halfTrimSplit2
1417	woodShapes:quarterTrimSplit
1418	woodShapes:cubeTrimHalfCorner
1419	woodShapes:cubeTrimHalfCorner2
1420	woodShapes:cubeTrimHalfEdge
1421	woodShapes:cubeTrimHalfEdge2
1422	woodShapes:cubeHalfCornerTrimHalfCorner
1423	woodShapes:cubeHalfCornerTrimHalfCornerInside
1424	woodShapes:cubeHalfCornerTrimHalfCornerInside2
1425	woodShapes:cubeHalfCornerTrimHalfEdge
1426	woodShapes:cubeTrimCornerQuarter
1427	woodShapes:cubeHalfTrimCornerQuarter
1428	woodShapes:cubeHalfTrimCornerQuarterOffset
1429	woodShapes:cubeHalfTrimCornerQuarter2
1430	woodShapes:cubeTrimTriangle
1431	woodShapes:cubeTrimTriangleTwoSided
1432	woodShapes:cubeTrimTriangleInverted
1433	woodShapes:cubeTrimTriangleInvertedTwoSided
1434	woodShapes:cubeTrimChevron
1435	woodShapes:cubeTrimChevronTwoSided
1436	woodShapes:cubeQuarterRoundOutsideTrim
1437	woodShapes:cubeHalfQuarterRoundOutsideTrim
1438	woodShapes:cubeTrimRoundHalf
1439	woodShapes:cubeHalfTrimRoundHalf
1440	woodShapes:cubeHalfTrimRoundHalfOffset
1441	woodShapes:cubeTrimDiagonalHalf
